gcontig pos_gcontig XTX_rank
C27890486 285 267.41
C27890486 320 257.71
C27890486 350 330.34
C27890486 394 263.58
C27890486 398 299.63
C27890602 277 266.06
C27890602 284 332.6
C27890602 406 284.42
C27891864 60 322.67
C27891864 69 271.64
C27891864 77 871.86
C27891864 116 269.89
C27891864 121 282.89
C27891864 128 384.02
C27891864 153 302.82
C27891864 306 247.84
C27891864 328 310.7
C27891864 338 722.87
C27891864 390 1448.8
C27892364 274 287.96
C27892794 465 279.76
C27892794 466 293.01
C27892794 482 1585.9
C27892794 492 330.26
C27893136 33 421.6
C27893136 67 408.34
C27893136 91 284.42
C27893136 94 269.38
C27893136 103 269.64
C27893136 106 814.32
C27893136 118 278.22
C27893136 128 324.14
C27893136 182 283.1
C27893136 194 558.01
C27893136 198 279.55
C27893136 215 547.73
C27893136 223 264.59
C27893136 275 436.51
C27893136 279 288.19
C27893136 312 290.8
C27893136 350 280.09
C27893136 351 289.67
C27893136 352 3414.1
C27893136 361 513.09
C27893136 420 270.2
C27893136 428 408.75
C27893136 492 603.52
C27893136 503 261.27
C27893136 513 277.12
C27893596 37 325.67
C27893596 49 270.19
C27893596 59 772.2
C27893596 77 609.32
C27893596 80 279.7
C27893596 96 661.31
C27893596 99 262.21
C27893596 117 362.52
C27893596 139 1820
C27893596 145 287.59
C27893596 158 288.46
C27893596 171 297.58
C27893784 39 307.57
C27893784 49 1590.1
C27893784 77 501.89
C27893784 95 322.1
C27893784 96 298.26
C27893784 103 265.89
C27893784 117 292.21
C27893784 124 270.28
C27893784 127 270.88
C27893784 226 307
C27893784 272 263.25
C27893784 282 278.88
C27893784 306 292.45
C27893784 308 263.85
C27893784 329 306.68
C27893784 337 273.6
C27893784 351 1492.6
C27893784 407 284.31
C27893784 411 525.61
C27893784 416 270.19
C27893784 487 282.88
C27893784 494 266.53
C27893784 503 283.15
C27894240 97 300.48
C27894240 114 367.41
C27894240 136 510.06
C27894240 145 300.34
C27894240 152 6273.7
C27894240 165 561.08
C27894240 197 352.17
C27894240 200 768.68
C27894240 247 334.18
C27894240 255 294.17
C27894240 260 446.37
C27894240 263 789.16
C27894240 265 699.19
C27894240 272 271.94
C27894240 296 785.94
C27894240 326 386.57
C27894240 415 1862.9
C27894240 502 269.77
C27896454 362 3755.9
C27897130 65 304.72
C27897130 106 837.81
C27897130 144 4728.1
C27897130 202 5180.4
C27897130 317 316.75
C27897130 365 1995.5
C27897950 66 276.75
C27897950 74 401.58
C27897950 85 270.79
C27897950 110 2858.4
C27897950 112 294.77
C27897950 128 263.51
C27897950 213 286.34
C27897950 215 3276.6
C27897950 216 290.56
C27897950 368 519.2
C27897950 387 414.25
C27897950 395 268.28
C27897950 414 269.51
C27897950 459 357.74
C27898160 125 1282.3
C27898160 136 271.19
C27898160 224 2534.7
C27898160 229 322.63
C27898160 299 296.27
C27898160 475 1037.8
C27898604 110 279.66
C27898604 141 296.69
C27898604 275 336.67
C27898604 279 318.48
C27898604 301 285.11
C27898604 351 454.8
C27898604 364 735.65
C27899264 159 1089.4
C27902350 315 329.98
C27902648_36_526 50 428.27
C27902648_36_526 108 282.83
C27902648_36_526 125 294.88
C27902648_36_526 215 281.61
C27902648_36_526 290 275.07
C27902648_36_526 353 265.95
C27902648_36_526 409 289.5
C27902648_36_526 429 294.82
C27902648_36_526 433 275.37
C27902648_36_526 434 393.88
C27903366 47 313.97
C27903366 50 284.36
C27903366 227 591.46
C27903366 234 278.18
C27903366 362 336.14
C27903366 406 2187
C27903366 472 276.85
C27903886 176 1113.2
C27904272 317 682.5
C27904272 344 3772
C27904820_1_376 321 339.4
C27904820_1_376 337 279.09
C27904996 89 1044.6
C27904996 91 549.63
C27904996 123 277.92
C27904996 152 269.82
C27904996 158 269.11
C27904996 164 556.97
C27904996 238 955.44
C27904996 279 277.84
C27904996 330 280.1
C27904996 354 827.94
C27906944 266 1003.7
C27906944 294 284.55
C27906944 296 478.41
C27906944 378 1152.2
C27906944 429 350.35
C27907980 227 1042
C27907980 236 277.41
C27907980 240 281.77
C27907980 286 289.33
C27908704 237 691.73
C27908704 258 939.5
C27908704 275 276.14
C27908704 303 285.47
C27910602 79 379.51
C27910602 148 301.1
C27910602 160 267.27
C27910602 212 269.3
C27910602 310 282.4
C27910602 325 428.05
C27910602 356 277.17
C27910602 387 289.09
C27910602 393 278.25
C27910602 413 417.21
C27910602 428 281.37
C27910676 493 820.38
C27911878 169 653.15
C27911878 195 345.14
C27911878 199 268.28
C27911878 213 885.33
C27911878 220 263.89
C27911878 246 323.55
C27911878 254 1413
C27911878 280 270.66
C27911878 330 300.6
C27911878 333 496.98
C27911878 336 1092.1
C27911878 356 455.25
C27911878 370 434.79
C27911878 404 920.36
C27911878 421 336.28
C27911878 449 593.3
C27911878 467 2092
C27912228 262 294.15
C27912408_201_527 225 604.54
C27912408_201_527 226 277.93
C27913030 203 394.71
C27913030 237 385.8
C27913030 276 314.6
C27913030 310 304.12
C27913030 316 299.33
C27913030 317 373.34
C27913030 318 370.75
C27913030 358 280.02
C27913030 362 287.2
C27913030 449 282.04
C27916454_121_527 244 292.36
C27917408 98 338.2
C27917408 144 549.61
C27917408 176 268.53
C27917408 203 297.94
C27917408 280 455.27
C27917952 320 974.96
C27920984 85 274.03
C27920984 145 832.76
C27920984 160 253.75
C27920984 347 960.09
C27921112_1_232 98 488.7
C27921112_272_462 68 256.41
C27921112_272_462 73 360.76
C27921112_272_462 146 1106.2
C27921112_272_462 169 300.86
C27921616 18 275.51
C27921616 21 292.7
C27921616 24 280.61
C27921616 52 263.52
C27921616 54 529.91
C27921616 58 298.14
C27921616 81 264.16
C27921616 83 265.44
C27921616 100 325
C27921616 102 544.57
C27921616 104 283.92
C27921616 106 313.32
C27921616 136 322.2
C27921616 149 287.38
C27921616 150 265.6
C27921616 153 278.71
C27921616 155 262.01
C27921616 165 260.89
C27921616 292 289.79
C27921616 323 269.83
C27921616 340 598.17
C27921616 353 288.34
C27921864 247 301.25
C27923668 79 586.99
C27923668 87 5187.9
C27923668 421 285.54
C27924212 63 3836.1
C27924212 69 4177
C27924212 115 275.93
C27924212 123 315.42
C27924212 125 946.47
C27924212 140 275.68
C27924212 141 906.79
C27924212 177 391.19
C27924212 197 1299.1
C27924212 230 445.82
C27924212 241 464.59
C27924212 312 360
C27924212 383 309.99
C27924212 399 902.7
C27924212 441 281.1
C27924212 470 270.16
C27924212 486 4252.3
C27924212 493 281.94
C27924486 27 2169.9
C27924486 388 426.49
C27925960 29 264.87
C27925960 33 274.14
C27925960 88 283.43
C27925960 98 276.06
C27925960 119 561.52
C27925960 123 272.65
C27925960 127 277.55
C27925960 330 263.4
C27925960 345 280.25
C27925960 347 284.66
C27925960 362 591.16
C27925960 380 268.27
C27926694 263 320.34
C27926694 293 266.93
C27926694 298 264.61
C27926694 311 262.45
C27926694 316 585.36
C27926694 321 282.12
C27926694 338 2016.1
C27926694 374 408.66
C27926694 392 301.88
C27926694 406 306.44
C27926694 420 260.45
C27926694 427 279.29
C27926694 483 291.85
C27926932 60 310.56
C27926932 75 673.22
C27926932 95 358.53
C27926932 97 421.21
C27926932 122 429.31
C27926932 187 279.59
C27926932 207 301
C27926932 208 297.76
C27926932 212 291.9
C27926932 216 260.26
C27926932 232 484.21
C27926932 248 274.78
C27926932 249 290.51
C27926932 250 866.7
C27926932 259 394.81
C27926932 272 1897
C27926932 309 342.04
C27926932 331 1003.2
C27926932 351 285.26
C27926932 370 267.97
C27926932 439 270.32
C27926932 448 292.47
C27926932 451 1030.6
C27927066 24 300.09
C27927066 148 491.53
C27927066 211 1072
C27927066 341 773.19
C27927926 90 284.85
C27927926 101 327.72
C27927926 102 314.09
C27927926 103 330.69
C27927926 308 279.45
C27927926 317 296.42
C27927926 341 298.05
C27930166 248 693.5
C27932684 62 286.77
C27932870 21 334.97
C27932870 46 274.04
C27932870 54 1509.4
C27932870 70 271.88
C27932870 98 282.21
C27932870 106 340.31
C27932870 159 325.86
C27932870 174 396.22
C27932870 176 285.45
C27932870 200 298.86
C27932870 201 290.1
C27932870 217 265.07
C27932870 246 287.19
C27932870 285 828.8
C27932870 297 291.78
C27932870 306 336.96
C27932870 332 299.26
C27932870 333 264.67
C27932870 405 277.6
C27932870 413 475.65
C27932870 436 302.57
C27932870 457 276.97
C27932870 458 294.67
C27932870 459 342.85
C27932870 474 316.22
C27932870 477 373.54
C27932870 489 573.22
C27932870 494 330.58
C27932870 500 317.91
C27932870 502 288.28
C27932870 504 509.66
C27932870 507 289.5
C27934598 267 261.77
C27934598 280 1273.7
C27934598 283 339.8
C27934598 287 424.57
C27934598 318 1668.6
C27934598 339 293.51
C27934598 419 291.56
C27937390 20 280.06
C27937390 91 322.64
C27937390 99 276.26
C27937390 180 1034.8
C27937390 201 258.86
C27937390 251 273.38
C27937390 277 1684.4
C27937390 287 269.83
C27937390 298 309.75
C27937390 310 1126.1
C27938250 132 490.78
C27938250 145 1412.2
C27938250 153 303.74
C27938250 368 327.74
C27938250 394 1859.1
C27938250 397 261.18
C27938250 411 286.53
C27940000 119 268.29
C27940000 223 986.77
C27940000 231 1732.3
C27940000 284 260.31
C27940000 294 515.65
C27940000 320 293.17
C27940000 431 274.42
C27940000 446 525.45
C27940096 35 273.83
C27940096 223 288.1
C27940096 414 882.44
C27940398 64 293.96
C27940398 114 356.9
C27940398 193 301.23
C27940398 246 350.68
C27940398 298 282.39
C27940398 315 427.75
C27940398 371 256.77
C27940398 408 374.35
C27940398 463 926.09
C27940398 489 527.76
C27940398 494 289.12
C27942896_1_495 93 1546.8
C27942896_1_495 123 289.73
C27942896_1_495 125 285.08
C27942896_1_495 138 551.18
C27942896_1_495 143 864.13
C27943258 55 282.43
C27943258 77 292.67
C27943680 216 285.53
C27943680 224 330.48
C27943680 270 319.9
C27943680 343 2041.8
C27943680 357 305.73
C27943680 368 303.57
C27943680 384 390.45
C27943680 389 463.55
C27943680 405 307.2
C27945412 64 366.12
C27945412 65 330.77
C27945412 154 327.42
C27945632 258 509.28
C27945632 304 296.84
C27945632 360 277.12
C27945632 364 1323.5
C27945632 366 273.33
C27945632 418 366.82
C27945632 441 244.71
C27945926_193_529 99 357.79
C27945926_193_529 118 270.22
C27945926_193_529 150 295.07
C27945926_193_529 159 274.9
C27945926_193_529 196 281.28
C27946708 110 1316.4
C27946708 222 260.58
C27946708 289 248.81
C27946708 300 274.25
C27946708 328 495.92
C27946708 329 276.54
C27946708 353 276.81
C27946708 372 573.41
C27946984 43 1352
C27946984 106 304.79
C27946984 124 300.58
C27946984 127 312.84
C27946984 149 295.74
C27946984 153 294.65
C27946984 186 287.28
C27946984 187 374.98
C27946984 192 413.57
C27946984 226 299.18
C27946984 229 268.52
C27946984 280 318.56
C27946984 284 287.23
C27946984 289 424.52
C27947144_1_250 98 303.11
C27947904 151 472.44
C27947904 209 271.03
C27947904 220 277.29
C27947904 271 262.99
C27947904 277 282.14
C27947904 372 384.89
C27947904 392 846.97
C27947904 426 533.31
C27947996 104 6042.4
C27947996 109 361.38
C27947996 115 287.08
C27947996 119 291.22
C27947996 127 325.59
C27947996 256 4236.1
C27947996 263 265.5
C27947996 264 270.49
C27947996 274 2469.5
C27947996 311 374.72
C27947996 319 304.86
C27947996 323 319.25
C27947996 339 436.15
C27947996 476 503.88
C27948048 94 277.01
C27948048 218 316.88
C27948048 251 298.63
C27948048 254 347.56
C27948048 287 310.28
C27948048 336 413.66
C27948048 379 451.17
C27948048 395 273.03
C27948048 396 299.94
C27948048 408 2181.7
C27948754 245 336.44
C27948754 496 272.44
C27950426 326 275.95
C27950978_186_529 116 262.41
C27950978_186_529 148 712.54
C27950978_186_529 185 292.96
C27950978_186_529 211 429.97
C27952416 52 1205.8
C27952416 126 424.11
C27952416 169 310.16
C27952416 182 293.48
C27952416 195 607.17
C27952416 260 394.73
C27952416 266 293
C27952416 271 281.25
C27952416 390 406.33
C27956686 188 279.73
C27956686 198 532.41
C27956686 236 410.17
C27956686 314 294.72
C27956686 363 318.67
C27956686 417 1064.4
C27956686 439 420.21
C27956686 448 385.66
C27957514 112 472.26
C27957514 156 1342
C27957514 172 469.08
C27957514 209 312.42
C27957514 228 281.42
C27957514 243 314.09
C27958282 62 621.63
C27958282 78 319.75
C27958282 105 502.5
C27958282 125 279.69
C27958282 126 281.81
C27958282 156 300.2
C27958282 184 485.75
C27958282 210 260.62
C27958282 229 316.79
C27958282 255 279.07
C27958282 261 296.08
C27958282 311 291.73
C27958282 316 942.48
C27959350 68 336.7
C27959350 89 306.45
C27959350 160 274.58
C27959350 249 279.08
C27959350 398 294.7
C27959350 463 273.16
C27959434_1_140 40 282.23
C27959748 22 379.27
C27959748 37 355.7
C27959748 55 318.33
C27959748 81 259.12
C27959748 115 288.43
C27959748 173 437.21
C27959748 174 933.69
C27959748 175 378.82
C27959748 176 440.37
C27959748 213 739.19
C27959748 260 312.98
C27959748 268 313.51
C27959748 277 1251.9
C27959748 278 349.84
C27959748 286 265.31
C27959748 287 305.83
C27959748 303 272.69
C27959748 315 1366.5
C27959748 320 296.31
C27960592 53 336.71
C27960592 79 264.63
C27960592 122 3271.9
C27960592 237 5275.3
C27960592 241 1506.2
C27960592 242 459.71
C27960592 264 382.11
C27960670_159_530 117 558.14
C27960670_159_530 139 283.52
C27960670_159_530 164 673.73
C27960670_159_530 192 281.61
C27960672 121 2127.7
C27960672 146 297.3
C27960672 148 302.83
C27960672 149 278.15
C27960672 152 322.39
C27960672 155 262.18
C27960672 293 626.95
C27960672 314 382.95
C27960672 333 274.07
C27960672 360 558.72
C27960672 430 274.2
C27960672 460 332.92
C27960672 462 268.05
C27960672 473 273.23
C27960672 475 345.07
C27960672 486 272.38
C27960672 508 597.88
C27961370 309 315.49
C27961370 315 288.71
C27961370 345 620.04
C27963602 324 785.14
C27965692_1_199 117 725.81
C27965692_1_199 153 270.47
C27965692_339_531 19 296.14
C27965692_339_531 84 265.56
C27966452 45 711.73
C27966452 65 1273.1
C27966452 80 394.75
C27966452 83 267.57
C27966452 117 514.29
C27966452 129 3626.7
C27966452 298 309.15
C27966452 328 667.55
C27966452 329 285.86
C27969532 30 270.62
C27969532 323 345.37
C27969532 369 320.89
C27969532 436 301.47
C27970374 130 282.67
C27970374 146 289.55
C27970374 193 266.6
C27970374 283 289.03
C27970374 323 1055.4
C27970374 328 302.11
C27970374 359 286.42
C27971054 395 280.33
C27971054 397 295.77
C27971054 424 308.27
C27971132 367 318.28
C27971132 388 288.15
C27971132 393 352.66
C27972636 19 763.71
C27972636 27 874.15
C27972636 62 425.69
C27972636 76 262.72
C27972636 93 291.11
C27972636 109 286.37
C27972636 141 365.17
C27972636 168 287.43
C27972636 207 346.62
C27972636 255 449.76
C27972636 288 306.47
C27972636 305 266.5
C27972636 310 293.99
C27972636 392 286.39
C27972636 435 304.56
C27972636 505 277.8
C27973150_236_531 197 269.46
C27973150_236_531 201 305.88
C27973252 459 788.03
C27975330 378 281.35
C27975330 429 283.64
C27975690_1_462 163 256.71
C27975690_1_462 180 272.07
C27975690_1_462 188 274.15
C27976340 96 628.29
C27976340 135 297.3
C27976340 164 1126.5
C27976340 304 272.28
C27976340 334 262.75
C27976946 174 497.34
C27976946 178 417.47
C27976946 195 258.25
C27976946 206 295.19
C27978324 81 629.29
C27978324 127 265.52
C27978324 130 319.16
C27978324 140 281.91
C27978324 161 282.93
C27978324 315 1506.8
C27978324 348 268.51
C27978324 350 361.52
C27978324 432 445.34
C27978392 123 305.79
C27978392 124 387.15
C27978392 125 363.72
C27978392 134 4310
C27978392 156 325.8
C27978392 199 335.28
C27978392 240 291.3
C27978392 423 271.76
C27978392 436 292.95
C27978392 454 288.53
C27978392 484 293.47
C27978956 121 280.67
C27979864 8 291.85
C27979864 38 278.66
C27979864 322 284.45
C27979864 394 311.69
C27983740 222 282.46
C27983740 431 419.65
C27983740 436 259.35
C27983740 459 276.82
C27983740 461 377.51
C27983740 467 265.49
C27984426 38 300.46
C27984426 284 282.71
C27984872 49 277.47
C27984872 99 402.06
C27984872 105 1539.6
C27984872 150 253.99
C27984872 153 286.53
C27984872 210 310.82
C27984872 312 485.44
C27984872 315 274.95
C27984872 327 835.77
C27984872 331 328.05
C27984872 353 279.14
C27984872 393 295.63
C27984872 420 644.26
C27984872 427 291.85
C27987140 33 370.1
C27987140 67 348.61
C27987140 119 956.98
C27987140 121 513.67
C27987140 122 5430.6
C27987140 127 4958.2
C27987140 171 977.21
C27987140 187 307.41
C27987140 208 293.98
C27987140 248 252.84
C27987140 258 292.35
C27987140 351 470.4
C27987140 382 280.64
C27987140 388 275.48
C27987140 422 454.46
C27987140 432 647.9
C27987140 436 1828.5
C27987140 451 281.7
C27987140 453 338.9
C27987140 472 280.31
C27988288 239 273.16
C27988288 342 386.21
C27988956 326 300.9
C27989526 192 490.58
C27989526 286 269.23
C27989526 441 599.69
C27989656 54 306.12
C27989656 156 304.17
C27989656 162 800.45
C27989682 155 863.21
C27989682 179 460.27
C27989682 243 309.01
C27989682 282 283.61
C27989682 340 260.8
C27989682 378 301.42
C27989682 392 370.58
C27989838_1_233 113 283.32
C27989838_1_233 144 313.5
C27989838_1_233 148 312.57
C27989838_1_233 163 313.09
C27989838_1_233 170 326.18
C27989838_330_532 77 398.7
C27989838_330_532 117 327.02
C27989920 152 277.9
C27989920 167 271.39
C27989920 214 345.13
C27989920 344 1140.6
C27989920 456 269.74
C27990182_1_363 280 263.18
C27991190 112 298.97
C27991190 140 268.19
C27991190 365 262.36
C27991190 377 294.28
C27991190 384 295.77
C27992214 14 328.7
C27992214 35 1379.1
C27992214 38 287.65
C27992214 200 375.85
C27992214 206 268.23
C27992214 215 284.88
C27992214 255 310.72
C27992214 314 266.1
C27992214 350 1338.9
C27992214 357 821.61
C27992214 364 847.72
C27992214 372 271.28
C27992214 383 281.74
C27992214 437 283.36
C27992214 466 1167.8
C27992214 468 313.53
C27992214 470 275.8
C27995090 130 275.32
C27995090 160 422.4
C27995090 175 266.05
C27995090 211 330.75
C27995090 218 283.96
C27995090 249 447.25
C27995090 269 269.1
C27995090 272 330.03
C27995090 446 353.07
C27995090 468 284.67
C27995674 313 269.78
C27996316 454 300.55
C27996316 480 290.44
C27996316 482 288.35
C27996316 508 266.63
C27996316 523 396
C27996872 59 302.42
C27996872 68 323.32
C27996872 85 1460.6
C27996872 86 385.18
C27996872 114 283.59
C27996872 210 911.51
C27996872 217 308.81
C27996872 222 363.23
C27996872 324 954.89
C27996872 443 419.86
C27996872 454 282.84
C27996872 456 918.75
C27996872 462 997.89
C27997532 237 618.48
C27997532 242 270.63
C27997532 245 285.44
C27997532 266 1067.8
C27997532 270 289.63
C27997532 292 263.65
C27997532 296 493.98
C27997532 310 334.74
C27997728 311 587.07
C27997728 338 465.41
C27997728 353 279.41
C27997778_1_257 114 283.29
C27997778_1_257 159 298.98
C27997778_1_257 168 1154.6
C27997778_1_257 178 260.06
C27997778_1_257 182 573.44
C27997778_1_257 189 295.44
C27997778_361_533 70 251.13
C27997778_361_533 86 306.07
C27997778_361_533 91 287.91
C27999018_1_348 24 320.12
C27999018_1_348 127 669.36
C27999018_1_348 167 374.41
C27999018_1_348 190 1525.2
C27999018_1_348 218 310.75
C27999018_1_348 298 267.18
C27999018_1_348 339 402.71
C28001650 111 278.95
C28001650 217 398.56
C28001650 250 269.53
C28001650 257 303.01
C28001650 258 265.59
C28001650 272 290.34
C28001650 276 280.51
C28001650 298 349.78
C28001650 336 270.79
C28001650 339 269.77
C28001650 408 311.9
C28001650 417 308.67
C28001650 431 304.77
C28001650 438 490.44
C28002860 141 276.36
C28003286_1_124 54 258.29
C28003286_1_124 72 257.75
C28003286_1_124 103 281.33
C28003286_290_533 96 293.66
C28003724 311 278.24
C28003724 358 274.63
C28003836 110 287.74
C28003836 372 306.5
C28003836 381 398.12
C28004134 230 845.12
C28004134 295 952.6
C28004134 350 561.06
C28004134 356 287.17
C28004134 401 296.61
C28005202 346 358.05
C28007860 118 347.14
C28008526 218 263.34
C28008526 268 271.2
C28008526 437 389.11
C28008526 446 276.54
